anio;RENIPRESS;EESS;Ubigeo_Declarado_Paciente;Distrito_RH_Paciente;Codigo_Item;Codigo_Item_F;Descripcion_Item;id_genero;grupo_edad;cie;desc_grupo;TOTAL
2025;000002899;POCOLLAY;201101;PUTINA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002908;LOS PALOS;201201;ILAVE;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002908;LOS PALOS;201201;ILAVE;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;201001;YUNGUYO;E6690;E66;SOBREPESO;F;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;201001;YUNGUYO;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;201001;YUNGUYO;E6690;E66;SOBREPESO;F;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;201001;YUNGUYO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;201001;YUNGUYO;E6690;E66;SOBREPESO;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002891;VISTA ALEGRE;201001;YUNGUYO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002879;HUANUARA;201001;YUNGUYO;E6690;E66;SOBREPESO;M;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002913;LOCUMBA;201001;YUNGUYO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002903;VILA VILA;201001;YUNGUYO;E6690;E66;SOBREPESO;F;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;201001;YUNGUYO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;3
2025;000002899;POCOLLAY;201001;YUNGUYO;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002889;5 DE NOVIEMBRE;201001;YUNGUYO;E6690;E66;SOBREPESO;F;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;200101;PUNO;E6690;E66;SOBREPESO;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;200101;PUNO;E6690;E66;SOBREPESO;F;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000034527;CENTRO DE SALUD METROPOLITANO;200101;PUNO;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;200101;PUNO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;200101;PUNO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;200101;PUNO;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002889;5 DE NOVIEMBRE;200101;PUNO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;200101;PUNO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;200101;PUNO;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;200101;PUNO;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002882;ALTO ALIANZA;200101;PUNO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002908;LOS PALOS;200102;ACORA;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;200102;ACORA;E6690;E66;SOBREPESO;F;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;200102;ACORA;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;6
2025;000002904;28 DE AGOSTO;200102;ACORA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;4
2025;000002904;28 DE AGOSTO;200102;ACORA;E6690;E66;SOBREPESO;M;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002906;LOS OLIVOS;200102;ACORA;E6690;E66;SOBREPESO;F;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002914;INCLAN;200102;ACORA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002914;INCLAN;200101;PUNO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002913;LOCUMBA;200101;PUNO;E6690;E66;SOBREPESO;F;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002913;LOCUMBA;200101;PUNO;E6690;E66;SOBREPESO;M;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002923;JESUS MARIA;200101;PUNO;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002932;TARATA;200101;PUNO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000030609;PUESTO DE SALUD PAMPA SITANA;200101;PUNO;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002918;LA NATIVIDAD;200101;PUNO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;190701;PARIÑAS;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002902;CARLOS ALBERTO JARA ALMONTE FLOR;200101;PUNO;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;200101;PUNO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002899;POCOLLAY;200101;PUNO;E6690;E66;SOBREPESO;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002890;LAS BEGONIAS;200101;PUNO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002893;PACHIA;190501;PAITA;E6690;E66;SOBREPESO;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002923;JESUS MARIA;190601;SULLANA;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002903;VILA VILA;190601;SULLANA;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002908;LOS PALOS;190601;SULLANA;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;190602;BELLAVISTA;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;190601;SULLANA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;190601;SULLANA;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;190601;SULLANA;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002889;5 DE NOVIEMBRE;190106;LA UNION;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;170301;ILO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;170301;ILO;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;170301;ILO;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002932;TARATA;170301;ILO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002916;LAS YARAS;170301;ILO;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002918;LA NATIVIDAD;170301;ILO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002918;LA NATIVIDAD;170301;ILO;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002932;TARATA;190101;PIURA;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002893;PACHIA;180304;PUERTO BERMUDEZ;E6690;E66;SOBREPESO;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002914;INCLAN;170301;ILO;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002911;MIRAVE;170301;ILO;E6690;E66;SOBREPESO;F;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002911;MIRAVE;170301;ILO;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002913;LOCUMBA;170301;ILO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002917;CENTRO DE SALUD BOLOGNESI;170301;ILO;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000034527;CENTRO DE SALUD METROPOLITANO;170301;ILO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;170301;ILO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;170301;ILO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000006724;VIÑANI;170301;ILO;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000006724;VIÑANI;170301;ILO;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;170301;ILO;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;170301;ILO;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;170301;ILO;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;170301;ILO;E6690;E66;SOBREPESO;F;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;170301;ILO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;170301;ILO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;4
2025;000002899;POCOLLAY;170301;ILO;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;170301;ILO;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;170301;ILO;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;4
2025;000002892;CALANA;170301;ILO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002887;INTIORKO;170301;ILO;E6690;E66;SOBREPESO;F;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002889;5 DE NOVIEMBRE;170301;ILO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;170101;MOQUEGUA;E6690;E66;SOBREPESO;M;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;170101;MOQUEGUA;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;170101;MOQUEGUA;E6690;E66;SOBREPESO;F;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;170101;MOQUEGUA;E6690;E66;SOBREPESO;M;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002876;HUAYTIRI;170101;MOQUEGUA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002876;HUAYTIRI;170101;MOQUEGUA;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;170101;MOQUEGUA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;3
2025;000006724;VIÑANI;170101;MOQUEGUA;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;170101;MOQUEGUA;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002917;CENTRO DE SALUD BOLOGNESI;170101;MOQUEGUA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002901;PAMPA BAJA;170101;MOQUEGUA;E6690;E66;SOBREPESO;F;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002903;VILA VILA;170101;MOQUEGUA;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002918;LA NATIVIDAD;170101;MOQUEGUA;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;170106;SAMEGUA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002896;HIGUERANI;170105;TORATA;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002876;HUAYTIRI;170105;TORATA;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000030609;PUESTO DE SALUD PAMPA SITANA;170101;MOQUEGUA;E6690;E66;SOBREPESO;F;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002876;HUAYTIRI;170301;ILO;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002878;CURIBAYA;170301;ILO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002888;SAN FRANCISCO;170301;ILO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002888;SAN FRANCISCO;170301;ILO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002899;POCOLLAY;200114;PLATERIA;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;200113;VILQUE;E6690;E66;SOBREPESO;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;200112;TIQUILLACA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;200109;PAUCARCOLLA;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002904;28 DE AGOSTO;200103;ATUNCOLLA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;200103;ATUNCOLLA;E6690;E66;SOBREPESO;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;200102;ACORA;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;200106;CHUCUITO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;200106;CHUCUITO;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;200102;ACORA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;200102;ACORA;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002892;CALANA;200102;ACORA;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002917;CENTRO DE SALUD BOLOGNESI;200301;MACUSANI;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;200115;AMANTANI;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;200114;PLATERIA;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;3
2025;000002917;CENTRO DE SALUD BOLOGNESI;200303;AYAPATA;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;200401;JULI;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;200401;JULI;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002886;CONO NORTE;200401;JULI;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;200401;JULI;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;200401;JULI;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;200401;JULI;E6690;E66;SOBREPESO;M;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002892;CALANA;200401;JULI;E6690;E66;SOBREPESO;F;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002878;CURIBAYA;200401;JULI;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;200401;JULI;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;200401;JULI;E6690;E66;SOBREPESO;M;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002891;VISTA ALEGRE;200401;JULI;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;200401;JULI;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;200402;DESAGUADERO;E6690;E66;SOBREPESO;F;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;200402;DESAGUADERO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;200402;DESAGUADERO;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;200401;JULI;E6690;E66;SOBREPESO;F;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;200401;JULI;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;200406;PISACOMA;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000006724;VIÑANI;200406;PISACOMA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;200406;PISACOMA;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002918;LA NATIVIDAD;200406;PISACOMA;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;200403;HUACULLANI;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;200403;HUACULLANI;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;200406;PISACOMA;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;200406;PISACOMA;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;200402;DESAGUADERO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;200402;DESAGUADERO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;200402;DESAGUADERO;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002893;PACHIA;200402;DESAGUADERO;E6690;E66;SOBREPESO;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002886;CONO NORTE;200402;DESAGUADERO;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;200402;DESAGUADERO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002891;VISTA ALEGRE;200403;HUACULLANI;E6690;E66;SOBREPESO;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002932;TARATA;200403;HUACULLANI;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;200412;KELLUYO;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;200412;KELLUYO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002919;LEONCIO PRADO;200412;KELLUYO;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002903;VILA VILA;200410;ZEPITA;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;200410;ZEPITA;E6690;E66;SOBREPESO;F;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;200410;ZEPITA;E6690;E66;SOBREPESO;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;200410;ZEPITA;E6690;E66;SOBREPESO;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002891;VISTA ALEGRE;200410;ZEPITA;E6690;E66;SOBREPESO;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;200410;ZEPITA;E6690;E66;SOBREPESO;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;200410;ZEPITA;E6690;E66;SOBREPESO;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
